log_file,log_name,fold,combo_label,model_id,task,bold,beta,smooth,gamma,active_param_count,train_loss,test_loss,train_corr,test_corr,abs_train_corr,abs_test_corr,corr_gap,loss_gap,loss_gap_rel,norm_test_corr,norm_corr_gap,norm_loss_gap_rel,term_test_corr,term_corr_stability,term_loss_stability,score_component_test_corr,score_component_corr_stability,score_component_loss_stability,evaluation_score
slurm-8078053.out,slurm-8078053.out,21,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.320372,1.116196,0.0432,0.2285,0.0432,0.2285,0.18530000000000002,0.20417600000000014,0.15463509175058876,0.45278417838580687,0.47106640049059856,0.05946439276388779,-0.45278417838580687,0.47106640049059856,0.05946439276388779,-0.13991031112121433,0.14791484975404795,0.022418076071985697,0.03042261470481932
slurm-8078053.out,slurm-8078053.out,22,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.32599,0.932955,0.0377,-0.3179,0.0377,0.3179,0.2802,0.393035,0.2964084974935728,0.6375350024282127,0.7187145261674553,0.12860670643894448,-0.6375350024282127,0.7187145261674553,0.12860670643894448,-0.19699831575031773,0.22567636121658097,0.04848472832748207,0.07716277379374531
slurm-8078053.out,slurm-8078053.out,23,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.309687,1.473795,0.0305,0.0043,0.0305,0.0043,0.0262,0.16410799999999992,0.12530312562992096,0.0,0.05588392635795457,0.04515931212063949,-0.0,0.05588392635795457,0.04515931212063949,-0.0,0.017547552876397733,0.017025060669481087,0.034572613545878816
slurm-8078053.out,slurm-8078053.out,24,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.330417,0.918449,0.0346,-0.2753,0.0346,0.2753,0.2407,0.411968,0.30965305640783575,0.5494993748643816,0.6156365391892061,0.13506602398258793,-0.5494993748643816,0.6156365391892061,0.13506602398258793,-0.1697953068330939,0.19330987330541072,0.05091989104143565,0.07443445751375247
slurm-8078053.out,slurm-8078053.out,25,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.306827,2.441603,0.0302,-0.1018,0.0302,0.1018,0.0716,1.1347760000000002,0.8683438065300103,0.1909505161243658,0.17435837215067634,0.40753723175148043,-0.1909505161243658,0.17435837215067634,0.40753723175148043,-0.059003709482429036,0.054748528855312374,0.1536415363703081,0.14938635574319145
slurm-8078053.out,slurm-8078053.out,26,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.311477,1.708308,0.0316,-0.217,0.0316,0.217,0.1854,0.39683099999999993,0.30258303989849616,0.42901869207162713,0.47132735741965737,0.13161800567044563,-0.42901869207162713,0.47132735741965737,0.13161800567044563,-0.13256677585013277,0.1479967902297724,0.049619988137758,0.06505000251739765
slurm-8078053.out,slurm-8078053.out,27,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.313735,1.48283,0.0324,0.0526,0.0324,0.0526,0.020200000000000003,0.169095,0.12871307477301375,0.08927556598022299,0.04022651061442306,0.04682233045635708,-0.08927556598022299,0.04022651061442306,0.04682233045635708,-0.027586149887888902,0.012631124332928841,0.017652018582046618,0.002696993027086557
slurm-8078053.out,slurm-8078053.out,28,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.309342,1.676585,0.0302,-0.0077,0.0302,0.0077,0.0225,0.367243,0.28047883556867836,0.0,0.0462285199827768,0.12083787507190112,-0.0,0.0462285199827768,0.12083787507190112,-0.0,0.014515755274591915,0.045555878902106724,0.06007163417669864
slurm-8078053.out,slurm-8078053.out,29,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.330768,1.74849,0.0252,0.1074,0.0252,0.1074,0.0822,0.41772200000000015,0.31389519894136414,0.20252327467735767,0.20201980663091534,0.137134899651973,-0.20252327467735767,0.20201980663091534,0.137134899651973,-0.06257969187530352,0.06343421928210742,0.05169985716879382,0.052554384575597725
slurm-8078053.out,slurm-8078053.out,30,"task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0, bold=0.8, beta=0.5, smooth=0.6, gamma=1",0.0,0.8,0.5,0.6,1.0,3,1.29074,5.887692,0.0254,0.1624,0.0254,0.1624,0.13699999999999998,4.596952,3.56148290013256,0.31618429617995636,0.3450242037551698,1.0,-0.31618429617995636,0.3450242037551698,1.0,-0.09770094751960652,0.10833759997912332,0.377,0.3876366524595168
slurm-8078053.out,slurm-8078053.out,1,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.548066,0.42284,0.1402,-0.1224,0.1402,0.1224,0.017799999999999996,0.12522600000000006,0.22848666312695354,0.23352173508715732,0.03396354431701044,0.09548150391911689,-0.23352173508715732,0.03396354431701044,0.09548150391911689,-0.07215821614193162,0.010664552915541277,0.03599652697750707,-0.025497136248883272
slurm-8078053.out,slurm-8078053.out,2,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.55473,0.655189,0.1314,0.2313,0.1314,0.2313,0.09990000000000002,0.10045900000000008,0.18109498117105421,0.45857055766230276,0.24820918307433337,0.07236877327537644,-0.45857055766230276,0.24820918307433337,0.07236877327537644,-0.14169830231765154,0.07793768348534068,0.027283027524816917,-0.03647759130749395
slurm-8078053.out,slurm-8078053.out,3,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.540169,0.739122,0.1282,0.3834,0.1282,0.3834,0.2552,0.19895299999999994,0.36831553029601777,0.7728949462176712,0.6534752939027406,0.16367547403617969,-0.7728949462176712,0.6534752939027406,0.16367547403617969,-0.2388245383812604,0.20519124228546057,0.06170565371163974,0.02807235761583992
slurm-8078053.out,slurm-8078053.out,4,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.535641,0.948096,0.1299,0.0968,0.1299,0.0968,0.03309999999999999,0.412455,0.7700199013520224,0.18061769598776592,0.07388995446301579,0.3595850628807019,-0.18061769598776592,0.07388995446301579,0.3595850628807019,-0.05581086806021967,0.023201445701386957,0.13556356870602462,0.10295414634719191
slurm-8078053.out,slurm-8078053.out,5,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.547,0.819108,0.1334,-0.1324,0.1334,0.1324,0.0010000000000000009,0.2721079999999999,0.4974543008148063,0.25418737536035707,0.0,0.22665592747191235,-0.25418737536035707,0.0,0.22665592747191235,-0.07854389898635034,0.0,0.08544928465691096,0.006905385670560621
slurm-8078053.out,slurm-8078053.out,6,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.535901,0.780536,0.1318,-0.0836,0.1318,0.0836,0.04820000000000001,0.24463500000000005,0.45649204518736647,0.15333905082714222,0.11329445075090347,0.20667880191308408,-0.15333905082714222,0.11329445075090347,0.20667880191308408,-0.04738176670558695,0.03557445753578369,0.0779179083212327,0.06611059915142944
slurm-8078053.out,slurm-8078053.out,7,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.541659,0.714765,0.128,0.1451,0.128,0.1451,0.017100000000000004,0.17310599999999998,0.3195842410368127,0.2804327385073208,0.03213684581359845,0.13990942235609147,-0.2804327385073208,0.03213684581359845,0.13990942235609147,-0.08665371619876212,0.010090969585469914,0.05274585222824648,-0.02381689438504573
slurm-8078053.out,slurm-8078053.out,8,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.540394,0.661597,0.1294,0.246,0.1294,0.246,0.11660000000000001,0.12120299999999995,0.22428593898907268,0.48894904886390644,0.2917889902271627,0.09343282783292423,-0.48894904886390644,0.2917889902271627,0.09343282783292423,-0.1510852560989471,0.09162174293132909,0.035224176093012434,-0.02423933707460558
slurm-8078053.out,slurm-8078053.out,9,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.548369,0.462605,0.1271,-0.0797,0.1271,0.0797,0.0474,0.085764,0.15639805240986926,0.14527945112059432,0.11120679531843257,0.06032418151102233,-0.14527945112059432,0.11120679531843257,0.06032418151102233,-0.04489135039626364,0.034918933729987826,0.022742216429655418,0.012769799763379601
slurm-8078053.out,slurm-8078053.out,10,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.542058,0.644865,0.1317,0.0387,0.1317,0.0387,0.09300000000000001,0.10280699999999998,0.18966016614427575,0.06055032600047531,0.23020315496927213,0.07654597916952681,-0.06055032600047531,0.23020315496927213,0.07654597916952681,-0.01871005073414687,0.07228379066035145,0.028857834146911607,0.08243157407311619
slurm-8078053.out,slurm-8078053.out,11,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.546049,0.528337,0.13,0.1238,0.13,0.1238,0.006200000000000011,0.01771200000000006,0.0324365900558558,0.23641492472540526,0.0036925405461828817,0.0,-0.23641492472540526,0.0036925405461828817,0.0,-0.07305221174015022,0.0011594577315014248,0.0,-0.0718927540086488
slurm-8078053.out,slurm-8078053.out,12,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.564746,0.275829,0.0236,0.2024,0.0236,0.2024,0.1788,0.288917,0.5115866042670434,0.39884685727275543,0.45410420010177266,0.23354819441806365,-0.39884685727275543,0.45410420010177266,0.23354819441806365,-0.12324367889728143,0.14258871883195662,0.08804766929561,0.1073927092302852
slurm-8078053.out,slurm-8078053.out,13,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.562851,0.27338,0.1276,0.5558,0.1276,0.5558,0.42819999999999997,0.289471,0.5142932778065992,1.0,1.0,0.2348682281007362,-1.0,1.0,0.2348682281007362,-0.309,0.314,0.08854532199397755,0.09354532199397755
slurm-8078053.out,slurm-8078053.out,14,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.552012,0.381332,0.1324,-0.1618,0.1324,0.1618,0.02940000000000001,0.17067999999999994,0.3091956167698948,0.3149443577635644,0.06423454808783806,0.13484293253064628,-0.3149443577635644,0.06423454808783806,0.13484293253064628,-0.0973178065489414,0.02016964809958115,0.050835785564053645,-0.026312372885306606
slurm-8078053.out,slurm-8078053.out,15,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.541996,0.648002,0.1299,0.1251,0.1299,0.1251,0.004799999999999999,0.10600599999999993,0.19558410839912382,0.23910145796092122,3.914353935882945e-05,0.07943506172652039,-0.23910145796092122,3.914353935882945e-05,0.07943506172652039,-0.07388235050992466,1.2291071358672448e-05,0.029947018270898185,-0.043923041167667806
slurm-8078053.out,slurm-8078053.out,16,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.53923,0.715022,0.1326,0.013,0.1326,0.013,0.1196,0.17579200000000006,0.32600499600356814,0.007439630498351913,0.29961769809892846,0.14304079845314943,-0.007439630498351913,0.29961769809892846,0.14304079845314943,-0.002298845823990741,0.09407995720306354,0.05392638101683733,0.14570749239591013
slurm-8078053.out,slurm-8078053.out,17,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.544794,0.538645,0.1353,-0.6345,0.1353,0.6345,0.4992,0.00614899999999996,0.011286814306298626,1.0,1.0,0.0,-1.0,1.0,0.0,-0.309,0.314,0.0,0.0050000000000000044
slurm-8078053.out,slurm-8078053.out,18,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.551349,0.409902,0.1294,0.1597,0.1294,0.1597,0.03030000000000002,0.141447,0.2565466582025936,0.31060457330619246,0.06658316044936782,0.10916624945423967,-0.31060457330619246,0.06658316044936782,0.10916624945423967,-0.09597681315161347,0.020907112381101496,0.04115567604424836,-0.03391402472626362
slurm-8078053.out,slurm-8078053.out,19,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.556194,0.348152,0.1362,0.3364,0.1362,0.3364,0.2002,0.20804199999999995,0.3740450741196881,0.6757664369336321,0.5099489829203684,0.16646974926851327,-0.6757664369336321,0.5099489829203684,0.16646974926851327,-0.20881182901249232,0.16012398063699568,0.0627590954742295,0.014071247098732864
slurm-8078053.out,slurm-8078053.out,20,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.548448,0.782343,0.1316,-0.208,0.1316,0.208,0.0764,0.23389499999999996,0.4264662712485572,0.4104196158257473,0.18688430474550155,0.19203535401724178,-0.4104196158257473,0.18688430474550155,0.19203535401724178,-0.12681966129015593,0.058681671690087485,0.07239732846450016,0.004259338864431708
slurm-8078053.out,slurm-8078053.out,21,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.54791,0.467794,0.1199,-0.1096,0.1199,0.1096,0.010300000000000004,0.08011600000000002,0.14622082783517765,0.20706971553746162,0.014391774637596062,0.05536079045614076,-0.20706971553746162,0.014391774637596062,0.05536079045614076,-0.06398454210107564,0.004519017236205163,0.020871018001965065,-0.03859450686290541
slurm-8078053.out,slurm-8078053.out,22,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.545305,0.390431,0.1244,0.5514,0.1244,0.5514,0.427,0.15487400000000007,0.2840130128771736,1.0,1.0,0.12256147897890073,-1.0,1.0,0.12256147897890073,-0.309,0.314,0.046205677575045574,0.05120567757504558
slurm-8078053.out,slurm-8078053.out,23,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.539235,0.819005,0.1294,-0.0685,0.1294,0.0685,0.06089999999999998,0.27976999999999996,0.5188266362038142,0.12213393401461062,0.14643598074137845,0.23707912856305513,-0.12213393401461062,0.14643598074137845,0.23707912856305513,-0.03773938561051468,0.04598089795279284,0.08937883146827179,0.09762034381054994
slurm-8078053.out,slurm-8078053.out,24,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.545018,0.552675,0.1314,-0.2471,0.1314,0.2471,0.1157,0.007657000000000025,0.014049051500956892,0.49122226929395835,0.289440377865633,0.0,-0.49122226929395835,0.289440377865633,0.0,-0.15178768121183311,0.09088427864980876,0.0,-0.06090340256202435
slurm-8078053.out,slurm-8078053.out,25,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.547168,0.500699,0.1303,0.0759,0.1303,0.0759,0.054400000000000004,0.04646899999999998,0.08492622937337456,0.1374265078167784,0.1294737803525527,0.025467663947522864,-0.1374265078167784,0.1294737803525527,0.025467663947522864,-0.04246479091538453,0.04065476703070155,0.00960130930821612,0.007791285423533139
slurm-8078053.out,slurm-8078053.out,26,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.550808,0.359144,0.1287,0.2599,0.1287,0.2599,0.1312,0.19166399999999995,0.34796817045473105,0.5176742888436541,0.32988870186975605,0.15375214935315734,-0.5176742888436541,0.32988870186975605,0.15375214935315734,-0.15996135525268912,0.1035850523871034,0.05796456030614032,0.0015882574405546024
slurm-8078053.out,slurm-8078053.out,27,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.542279,0.652305,0.1273,0.0911,0.1273,0.0911,0.036199999999999996,0.11002600000000007,0.20289518330014028,0.16883828103204207,0.08197961926384041,0.0830006432363864,-0.16883828103204207,0.08197961926384041,0.0830006432363864,-0.052171028838901,0.02574160044884589,0.03129124250011767,0.004861814110062566
slurm-8078053.out,slurm-8078053.out,28,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.54571,0.570353,0.1248,0.1796,0.1248,0.1796,0.054800000000000015,0.02464299999999997,0.04515760173425122,0.35172919744986003,0.13051760806878815,0.00607266590652483,-0.35172919744986003,0.13051760806878815,0.00607266590652483,-0.10868432201200674,0.04098252893359948,0.002289395046759861,-0.0654123980316474
slurm-8078053.out,slurm-8078053.out,29,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.542374,0.778241,0.131,-0.0497,0.131,0.0497,0.08130000000000001,0.23586699999999994,0.43487808250749005,0.08328253030099506,0.19967119426938565,0.19613776017439435,-0.08328253030099506,0.19967119426938565,0.19613776017439435,-0.025734301863007472,0.06269675500058709,0.07394393558574668,0.1109063887233263
slurm-8078053.out,slurm-8078053.out,30,"task=0.8, bold=0, beta=0, smooth=0, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0, smooth=0, gamma=1",0.8,0.0,0.0,0.0,1.0,1,0.544025,0.487819,0.1518,-0.0423,0.1518,0.0423,0.10949999999999999,0.05620599999999998,0.10331491509596964,0.06798995649882722,0.27326104826398373,0.03443575122482681,-0.06798995649882722,0.27326104826398373,0.03443575122482681,-0.02100889655813761,0.08580396915489089,0.012982278211759707,0.07777735080851297
slurm-8078053.out,slurm-8078053.out,1,"task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1",0.8,0.0,0.5,0.6,1.0,3,3.382929,0.415093,-0.008,0.0183,0.008,0.0183,0.0103,2.9678359999999997,0.8772974906368147,0.018392419843147788,0.014391774637596054,0.4119039070938387,-0.018392419843147788,0.014391774637596054,0.4119039070938387,-0.005683257731532667,0.004519017236205161,0.15528777297437718,0.15412353247904967
slurm-8078053.out,slurm-8078053.out,2,"task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1",0.8,0.0,0.5,0.6,1.0,3,2.914235,6.400009,0.0151,0.0977,0.0151,0.0977,0.08259999999999999,3.4857739999999997,1.1961193259571288,0.18247760361235388,0.20306363434715077,0.5673920201757615,-0.18247760361235388,0.20306363434715077,0.5673920201757615,-0.056385579516217345,0.06376198118500534,0.21390679160626208,0.22128319327505008
slurm-8078053.out,slurm-8078053.out,3,"task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1",0.8,0.0,0.5,0.6,1.0,3,3.009369,6.328584,0.0177,-0.0227,0.0177,0.0227,0.005000000000000001,3.3192150000000002,1.1029600879918389,0.02748530156335569,0.0005610573974765524,0.5219586385103564,-0.02748530156335569,0.0005610573974765524,0.5219586385103564,-0.008492958183076908,0.00017617202280763747,0.19677840671840435,0.1884616205581351
slurm-8078053.out,slurm-8078053.out,4,"task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1",0.8,0.0,0.5,0.6,1.0,3,3.341,1.423195,0.001,-0.1208,0.001,0.1208,0.1198,1.9178050000000002,0.5740210793112603,0.23021523264344537,0.3001396119570462,0.2639972341023513,-0.23021523264344537,0.3001396119570462,0.2639972341023513,-0.07113650688682462,0.09424383815451251,0.09952695725658645,0.12263428852427434
slurm-8078053.out,slurm-8078053.out,5,"task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1",0.8,0.0,0.5,0.6,1.0,3,3.168755,2.276695,0.016,0.4014,0.016,0.4014,0.38539999999999996,0.8920599999999999,0.28151741566722077,0.8100930987094307,0.9932412155373744,0.12134438636415486,-0.8100930987094307,0.9932412155373744,0.12134438636415486,-0.25031876750121407,0.31187774167873555,0.04574683365928638,0.10730580783680788
slurm-8078053.out,slurm-8078053.out,6,"task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1",0.8,0.0,0.5,0.6,1.0,3,3.153195,1.919059,0.013,0.0953,0.013,0.0953,0.0823,1.2341360000000001,0.3913920986833676,0.17751784994678596,0.2022807635599742,0.17492982263294393,-0.17751784994678596,0.2022807635599742,0.17492982263294393,-0.054853015633556865,0.0635161597578319,0.06594854313261986,0.07461168725689489
slurm-8078053.out,slurm-8078053.out,7,"task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1",0.8,0.0,0.5,0.6,1.0,3,3.046782,2.342192,0.0143,0.2215,0.0143,0.2215,0.2072,0.70459,0.23125703405854636,0.438318230194567,0.5282159679544886,0.09683260256095741,-0.438318230194567,0.5282159679544886,0.09683260256095741,-0.13544033313012122,0.1658598139377094,0.03650589116548094,0.06692537197306914
slurm-8078053.out,slurm-8078053.out,8,"task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1",0.8,0.0,0.5,0.6,1.0,3,2.953951,5.91031,0.0196,0.1047,0.0196,0.1047,0.08510000000000001,2.956359,1.000814840593212,0.19694355180359374,0.20958755757362227,0.4721428165722449,-0.19694355180359374,0.20958755757362227,0.4721428165722449,-0.06085555750731046,0.0658104930781174,0.17799784184773632,0.18295277741854327
slurm-8078053.out,slurm-8078053.out,9,"task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1",0.8,0.0,0.5,0.6,1.0,3,2.966592,4.561643,0.0144,0.3698,0.0144,0.3698,0.3554,1.5950510000000002,0.537670991605522,0.7447896754461195,0.9149541368197169,0.24626944409057505,-0.7447896754461195,0.9149541368197169,0.24626944409057505,-0.23014000971285092,0.2872955989613911,0.0928435804221468,0.149999169670687
slurm-8078053.out,slurm-8078053.out,10,"task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1",0.8,0.0,0.5,0.6,1.0,3,3.336538,1.349103,0.0028,-0.0723,0.0028,0.0723,0.0695,1.987435,0.5956576560321938,0.1299868773184265,0.16887827664044033,0.274549304616939,-0.1299868773184265,0.16887827664044033,0.274549304616939,-0.04016594509139379,0.05302777886509826,0.103505087840586,0.11636692161429046
slurm-8078053.out,slurm-8078053.out,11,"task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1",0.8,0.0,0.5,0.6,1.0,3,3.081925,3.312001,0.0119,0.4989,0.0119,0.4989,0.487,0.23007599999999995,0.07465331743851084,1.0,1.0,0.02045760655605238,-1.0,1.0,0.02045760655605238,-0.309,0.314,0.007712517671631748,0.012712517671631753
slurm-8078053.out,slurm-8078053.out,12,"task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1",0.8,0.0,0.5,0.6,1.0,3,2.730263,11.893727,0.0867,-0.0353,0.0867,0.0353,0.0514,9.163464000000001,3.356255658793436,0.053524008307587384,0.12164507248078693,1.0,-0.053524008307587384,0.12164507248078693,1.0,-0.0165389185670445,0.0381965527589671,0.377,0.39865763419192257
slurm-8078053.out,slurm-8078053.out,13,"task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1","slurm-8078053.out | task=0.8, bold=0, beta=0.5, smooth=0.6, gamma=1",0.8,0.0,0.5,0.6,1.0,3,2.956866,5.779756,0.0166,-0.2819,0.0166,0.2819,0.2653,2.8228899999999997,0.9546895413287102,0.5631386974446935,0.6798319437376854,0.44964769561928103,-0.5631386974446935,0.6798319437376854,0.44964769561928103,-0.1740098575104103,0.2134672303336332,0.16951718124846896,0.20897455407169188
